Runs,GA,DBSCAN1,DBSCAN2,KMEANS1,KMEANS2,AP1,AP2,FCA1,FCA2,MS1,MS2
run_1,0.04539179801940918,2.091524362564087,2.3629961013793945,0.46275949478149414,0.5618312358856201,0.07998418807983398,0.05385780334472656,0.13754796981811523,0.8819966316223145,2.0914807319641113,0.9766745567321777
run_2,0.04435300827026367,1.9985942840576172,2.3647117614746094,0.20554542541503906,0.1481928825378418,0.06224513053894043,0.053827762603759766,0.12921524047851562,1.1262710094451904,0.34720754623413086,0.4286327362060547
run_3,0.04476737976074219,2.2706198692321777,2.035294532775879,0.18866658210754395,0.7569799423217773,0.07829451560974121,0.041890859603881836,0.12034225463867188,1.1329820156097412,1.5495357513427734,1.226219892501831
run_4,0.04580187797546387,2.0967724323272705,2.1670806407928467,0.710867166519165,0.1448960304260254,0.07805538177490234,0.058901071548461914,0.13058686256408691,1.1535675525665283,0.7073497772216797,2.089832305908203
run_5,0.04782438278198242,2.3886492252349854,2.034168004989624,0.20344996452331543,0.4365110397338867,0.07590889930725098,0.06456518173217773,0.1242825984954834,1.1604933738708496,1.029850959777832,1.1365158557891846
