Runs,GA,DBSCAN1,DBSCAN2,KMEANS1,KMEANS2,AP1,AP2,FCA1,FCA2,MS1,MS2
run_1,0.032765865325927734,1.2281816005706787,1.2079827785491943,0.29909610748291016,3.2054646015167236,0.05182600021362305,0.25524330139160156,0.07414937019348145,0.08639168739318848,0.25029873847961426,0.5657172203063965
run_2,0.03323554992675781,1.2192444801330566,1.1851520538330078,0.17070984840393066,2.3210551738739014,0.04746413230895996,0.0469670295715332,0.07369637489318848,0.08867764472961426,1.3184230327606201,0.3880140781402588
run_3,0.03463864326477051,1.2274293899536133,1.1174006462097168,0.5652580261230469,0.11373710632324219,0.04558157920837402,0.0338132381439209,0.07232975959777832,0.1914825439453125,0.26041412353515625,0.6101555824279785
run_4,0.03352761268615723,1.213233232498169,1.2586407661437988,0.15397071838378906,0.47113609313964844,0.057946205139160156,0.037284135818481445,0.07472085952758789,0.2426435947418213,1.4552719593048096,1.6213724613189697
run_5,0.03285479545593262,1.2238903045654297,1.1945500373840332,0.8374326229095459,0.13123178482055664,0.051457881927490234,0.03191018104553223,0.07540655136108398,0.5982949733734131,0.9366273880004883,0.2400498390197754
